#BJD	Flux	Detrended Flux	
1684.278557	1.000766	0.999800	
1684.279946	1.003251	1.002284	
1684.281335	1.000884	0.999921	
1684.282724	1.000788	0.999826	
1684.284113	1.000695	0.999735	
1684.285502	1.000703	0.999744	
1684.286890	1.000942	0.999984	
1684.288279	1.000776	0.999820	
1684.289668	1.000672	0.999717	
1684.291057	1.000439	0.999486	
1684.292446	1.000604	0.999652	
1684.293835	1.000767	0.999816	
1684.295223	1.000698	0.999749	
1684.296612	1.002135	1.001186	
1684.298001	1.000611	0.999664	
1684.299390	1.003241	1.002293	
1684.300779	1.000567	0.999623	
1684.302168	1.000591	0.999649	
1684.303557	1.000653	0.999712	
1684.304945	1.000876	0.999936	
1684.306334	1.000630	0.999692	
1684.307723	1.000516	0.999579	
1684.309112	1.000580	0.999644	
1684.310501	1.000577	0.999643	
1684.311890	1.000610	0.999677	
1684.313279	1.000563	0.999632	
1684.314667	1.000592	0.999662	
1684.316056	1.000564	0.999635	
1684.317445	1.000852	0.999924	
1684.318834	1.000686	0.999760	
1684.320223	1.000580	0.999655	
1684.321612	1.000600	0.999677	
1684.323001	1.000670	0.999748	
1684.324389	1.000727	0.999806	
1684.325778	1.000582	0.999663	
1684.327167	1.000578	0.999660	
1684.328556	1.000551	0.999634	
1684.329945	1.000724	0.999809	
1684.331334	1.000521	0.999607	
1684.332722	1.000613	0.999700	
1684.334111	1.000639	0.999728	
1684.335500	1.000626	0.999716	
1684.336889	1.000596	0.999687	
1684.338278	1.000600	0.999693	
1684.339667	1.000704	0.999798	
1684.341056	1.000657	0.999752	
1684.342444	1.000557	0.999654	
1684.343833	1.000577	0.999675	
1684.345222	1.000643	0.999742	
1684.346611	1.000430	0.999531	
1684.348000	1.000624	0.999726	
1684.349389	1.000546	0.999649	
1684.350778	1.000681	0.999786	
1684.352166	1.000551	0.999657	
1684.353555	1.000683	0.999790	
1684.354944	1.000732	0.999841	
1684.356333	1.000704	0.999814	
1684.357722	1.000504	0.999615	
1684.359111	1.000507	0.999620	
1684.360500	1.000693	0.999807	
1684.361888	1.000455	0.999570	
1684.363277	1.000627	0.999744	
1684.364666	1.000653	0.999771	
1684.366055	1.000571	0.999690	
1684.367444	1.000560	0.999681	
1684.368833	1.000564	0.999686	
1684.370221	1.000629	0.999752	
1684.371610	1.000654	0.999778	
1684.372999	1.000421	0.999547	
1684.374388	1.000677	0.999804	
1684.375777	1.000648	0.999776	
1684.377166	1.000577	0.999707	
1684.378555	1.000757	0.999888	
1684.379943	1.000518	0.999650	
1684.381332	1.000662	0.999796	
1684.382721	1.000718	0.999853	
1684.384110	1.000633	0.999769	
1684.385499	1.000693	0.999830	
1684.386888	1.000660	0.999799	
1684.388277	1.000648	0.999788	
1684.389665	1.000551	0.999692	
1684.391054	1.000617	0.999760	
1684.392443	1.000688	0.999832	
1684.393832	1.000555	0.999700	
1684.395221	1.000661	0.999807	
1684.396610	1.000598	0.999746	
1684.397999	1.000545	0.999694	
1684.399387	1.000693	0.999843	
1684.400776	1.000789	0.999941	
1684.402165	1.000624	0.999777	
1684.403554	1.000601	0.999755	
1684.404943	1.000539	0.999695	
1684.406332	1.000635	0.999792	
1684.407720	1.000790	0.999948	
